file,course,source,start,end,text
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,5:48,6:03,so we will exploit that observation to count the number of ways of distributing count the number of ways of distributing count the number of ways of distributing balls into bins so let us say we have n balls into bins so let us say we have n balls into bins so let us say we have n plus k minus blanks and out of these
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,6:03,6:08,plus k minus blanks and out of these plus k minus blanks and out of these blanks some blanks would be selected as blanks some blanks would be selected as blanks some blanks would be selected as positions where you can put balls and positions where you can put balls and
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,6:08,6:16,positions where you can put balls and the others will be where you can place the others will be where you can place the others will be where you can place the partitioning walls okay so if we the partitioning walls okay so if we the partitioning walls okay so if we were just placing the partitioning balls
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,6:16,6:38,were just placing the partitioning balls were just placing the partitioning balls we just need to identify k minus we just need to identify k minus we just need to identify k minus positions to place walls or equivalently n to place walls or equivalently n positions to place balls so they are
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,6:38,6:43,positions to place balls so they are positions to place balls so they are identical in some sense i mean i mean identical in some sense i mean i mean identical in some sense i mean i mean the count or the number of ways of doing the count or the number of ways of doing
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,6:43,6:51,the count or the number of ways of doing these that exactly the same so the these that exactly the same so the these that exactly the same so the number of ways of choosing k minus number of ways of choosing k minus number of ways of choosing k minus positions out of n minus k plus
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,6:51,6:57,positions out of n minus k plus positions out of n minus k plus position that count this so number of position that count this so number of position that count this so number of ways for doing this is equal to n plus k ways for doing this is equal to n plus k
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,6:57,7:07,ways for doing this is equal to n plus k minus positions are there out of which minus positions are there out of which minus positions are there out of which you have to choose k minus positions you have to choose k minus positions you have to choose k minus positions so if we choose set of positions then
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:07,7:14,so if we choose set of positions then so if we choose set of positions then you have the remaining positions as you have the remaining positions as you have the remaining positions as positions of balls so the total number positions of balls so the total number positions of balls so the total number of ways of doing this would be n my n
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:14,7:20,of ways of doing this would be n my n of ways of doing this would be n my n plus k minus choose k and this is as plus k minus choose k and this is as plus k minus choose k and this is as you can see will be also same as n plus
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:20,7:26,you can see will be also same as n plus you can see will be also same as n plus k minus choose n these quantities are k minus choose n these quantities are k minus choose n these quantities are equal so the number of v compositions of equal so the number of v compositions of
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:26,7:36,equal so the number of v compositions of n into k parts is n plus k minus n into k parts is n plus k minus n into k parts is n plus k minus choose n minus so we can write this as choose n minus so we can write this as
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:36,7:58,choose n minus so we can write this as a theorem number of weak compositions of a theorem number of weak compositions of a theorem number of weak compositions of n into k parts is n plus k minus n into k parts is n plus k minus n into k parts is n plus k minus choose k minus this is also equal to n
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:58,8:08,choose k minus this is also equal to n choose k minus this is also equal to n plus k minus choose n so now we are in plus k minus choose n so now we are in plus k minus choose n so now we are in a position to find or to count the
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:08,8:17,a position to find or to count the a position to find or to count the number of compositions so when youre number of compositions so when youre number of compositions so when youre counting compositions what we were counting compositions what we were counting compositions what we were interested in this a plus a plus a k
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:17,8:25,interested in this a plus a plus a k interested in this a plus a plus a k should be equal to n and each ai should should be equal to n and each ai should should be equal to n and each ai should be greater than or equal to if you
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:25,8:36,be greater than or equal to if you be greater than or equal to if you define vi to be equal to ai minus then define vi to be equal to ai minus then define vi to be equal to ai minus then summation bi should be equal to n minus
231.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:36,8:43,summation bi should be equal to n minus summation bi should be equal to n minus k okay so we can look at k okay so we can look at k okay so we can look at a different problem instead of trying to a different problem instead of trying to
